raw_query,optimized_query
Bac si tu van giup em thuoc amox co tuong tac voi cac loai thuoc dieu tri mo mau khong voi a,Bác sĩ tư vấn giúp em thuốc amoxicillin có tương tác với các loại thuốc điều trị rối loạn lipid máu không với ạ
Cho em hoi toi bi dau dau thi co nen uong thuoc amox khong xin cam on bac si,Cho em hỏi tôi bị đau đầu thì có nên uống amoxicillin không xin cảm ơn bác sĩ
Bác sĩ cho em hỏi chút ạ cấp cứu gấp người bị đau ngực dữ dội như đá đè đột ngột ngất sỉu tím tái toàn thân xin cảm ơn bác sĩ,Bác sĩ cho em hỏi chút ạ cấp cứu gấp người bị đau ngực dữ dội như đá đè đột ngột ngất xỉu tím tái toàn thân xin cảm ơn bác sĩ
Da bac si an gi hoac kieng gi de giam stress cang thang tot nhat the a,Dạ bác sĩ ăn gì hoặc kiêng gì để giảm stress căng thẳng tốt nhất thế ạ
Dạ thưa bác sĩ thuốc asprin chống đông máu có tuon tác với các loại thuốc điều trị snưg khớp do gút không ạ xin cảm ơn niều,Dạ thưa bác sĩ thuốc aspirin có tương tác với các loại thuốc điều trị gout không ạ xin cảm ơn nhiều
Cho hoi nhung thoi quen tot dup nang cao suc ben tim mach a xin cam on nhieu,Cho hỏi những thói quen tốt giúp nâng cao sức bền tim mạch ạ xin cảm ơn nhiều
Thaư bác sĩ bị co giật trợn mắt sùi bọt mép nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào xin cảm ơn bác sĩ,Thưa bác sĩ bị co giật trợn mắt sùi bọt mép nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào xin cảm ơn bác sĩ
Bac si giai dap giup em co che tac don cua amos trong dieu tri duon huyte cao la gi a !,Bác sĩ giải đáp giúp em cơ chế tác động của amoxicillin trong điều trị đái tháo đường là gì ạ !
Bac si oi giup em voi tre em duoi 6 tuoi uogn amosicillin lieu bao niheu la an toan a em cam on,Bác sĩ ơi giúp em với trẻ em dưới 6 tuổi uống amoxicillin liều bao nhiêu là an toàn ạ em cảm ơn
Da cho em hoi lam sao de bao ve he ho hap khi lam viec van phong nhieu a xin cam on nhieu,Dạ cho em hỏi làm sao để bảo vệ hệ hô hấp khi làm việc văn phòng nhiều ạ xin cảm ơn nhiều
Bac si oi chatbot y te nay co nhung tinh nang gi vay,Bác sĩ ơi chatbot y tế này có những tính năng gì vậy
Bác sĩ giải đáp gipú em trẻ em dưới 6 tuổi uống thuốc tiểu đường metformin liều bao nhêiu là an tàon ạ cảm ơn bác sĩ,Bác sĩ giải đáp giúp em trẻ em dưới 6 tuổi uống metformin liều bao nhiêu là an toàn ạ cảm ơn bác sĩ
Choa bac si a lam sao de bao ve he tieu hoa khi lam viec van phong nhieu a xin cam on nieu,Chào bác sĩ ạ làm sao để bảo vệ hệ tiêu hóa khi làm việc văn phòng nhiều ạ xin cảm ơn nhiều
Chao bac si a benh nan benh cao huyet ap co can kieng khem gi khi uong asprin khong a sin cam on nhieu,Chào bác sĩ ạ bệnh nhân tăng huyết áp có cần kiêng khem gì khi uống aspirin không ạ xin cảm ơn nhiều
Bac si giai dap giup em dung ibu keo dai co gay suy gan hay suy than khong nha bac si,Bác sĩ giải đáp giúp em dùng ibuprofen kéo dài có gây suy gan hay suy thận không nha bác sĩ
Thưa bác sĩ tại sao dùng met lại gây buồn ngủ hoặc chóng mặt gúip em,Thưa bác sĩ tại sao dùng metformin lại gây buồn ngủ hoặc chóng mặt giúp em
"Bac si oi khan cap benh nhan nuot nham acid dagn ngung tho, co can ho hap nhna tao khong a?","Bác sĩ ơi khẩn cấp bệnh nhân nuốt nhầm acid đang ngừng thở, có cần hô hấp nhân tạo không ạ?"
Bac si tu van giup em cap cuu gap nguoi bi hon me sau khong phan ung dot ngot ngat xiu tim tai toan than giup em,Bác sĩ tư vấn giúp em cấp cứu gấp người bị hôn mê sâu không phản ứng đột ngột ngất xỉu tím tái toàn thân giúp em
Bac si cho em hoi chut a nhung thoi quen tot giup nang cao kha nang tap trung nhe bac si,Bác sĩ cho em hỏi chút ạ những thói quen tốt giúp nâng cao khả năng tập trung nhe bác sĩ
Chao bac si a su khac beit giua metformin va asprin trong chua tri mat ngu na,Chào bác sĩ ạ sự khác biệt giữa metformin và aspirin trong chữa trị mất ngủ nha
Em chao bac si a tac dung cua toi den doi voi suc khoe la gi,Em chào bác sĩ ạ tác dụng của tỏi đen đối với sức khỏe là gì
Chao bac si a nguoi nha bi dau nguc du doi nhu da de dang rat nguy hiem tinh mang cuu voi a !,Chào bác sĩ ạ người nhà bị đau ngực dữ dội như đá đè đang rất nguy hiểm tính mạng cứu với ạ !
Alo bac si bi phan ve do nang sau tiem thuoc nghet tho ho sac sua tron mat len thi so cuu the nao xin cam on bac si,Alo bác sĩ bị phản vệ độ nặng sau tiêm thuốc nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào xin cảm ơn bác sĩ
Alo bác sĩ làm sao để bảo vệ làn da vùng mặt khi làm vệic văn phòng nhiều ạ em cảm ơn,Alo bác sĩ làm sao để bảo vệ làn da vùng mặt khi làm việc văn phòng nhiều ạ em cảm ơn
Bác sĩ dải đáp giúp em cơ chế tác động của asprin trong điều trị huyết áp cao là gì giúp em,Bác sĩ giải đáp giúp em cơ chế tác động của aspirin trong điều trị tăng huyết áp là gì giúp em
Làm thế nào để tăng cườn thể lực hiệu quả nhất tại nhà nhe bác sĩ,Làm thế nào để tăng cường thể lực hiệu quả nhất tại nhà nhe bác sĩ
"Cho em hoi tai nan xe may lam nan nhan bi duoi nuoc chay mau o at, lam sao cam mau nhe bac si","Cho em hỏi tai nạn xe máy làm nạn nhân bị đuối nước chảy máu ồ ạt, làm sao cầm máu nhe bác sĩ"
Dạ bác sĩ cơ chế tác động của gảim đau kháng viêm ibu trong đềiu trị huyết áp cao là gì ạ xin cảm ơn nhiuề,Dạ bác sĩ cơ chế tác động của ibuprofen trong điều trị tăng huyết áp là gì ạ xin cảm ơn nhiều
Chao bac si a thuoc asprin co tuong tac voi cac loai thuoc dieu tri loet da day khong a,Chào bác sĩ ạ thuốc aspirin có tương tác với các loại thuốc điều trị viêm loét dạ dày không ạ
"Cho em hoi bi hon me sau khong phan ung kem ngung tho hoan toan nguy kich qua, phai so cuu sao giup em","Cho em hỏi bị hôn mê sâu không phản ứng kèm ngừng thở hoàn toàn nguy kịch quá, phải sơ cứu sao giúp em"
Cho em hỏi tôi uống thuốc tim mcạh aspirin quá liều thì nên xử lý thế nào nha,Cho em hỏi tôi uống aspirin quá liều thì nên xử lý thế nào nha
Cho em hoi su khac biet giua aspirin va amoxi trong chua tri sot a em cam on bac si,Cho em hỏi sự khác biệt giữa aspirin và amoxicillin trong chữa trị sốt ạ em cảm ơn bác sĩ
Dạ cho em hỏi Cấp cứu tai nạn lao động bị đứt độn mạch cán tay máu phun tàhnh tia xối xả làm sao cầm máu kẩhn cấp ạ xin cảm ơn nhiều,Dạ cho em hỏi Cấp cứu tai nạn lao động bị đứt động mạch cánh tay máu phun thành tia xối xả làm sao cầm máu khẩn cấp ạ xin cảm ơn nhiều
Alo bác sĩ cơ chế tác động của thuốc kháng viêm ibuprofen trong điều trị viêm loét dạ dày là gì xin cảm ơn bác sĩ,Alo bác sĩ cơ chế tác động của ibuprofen trong điều trị viêm loét dạ dày là gì xin cảm ơn bác sĩ
Cho em hoi ti a toi bi dau dau thi co nen uong thuoc amox khong a xin cam on,Cho em hỏi tí ạ tôi bị đau đầu thì có nên uống amoxicillin không ạ xin cảm ơn
Bác sĩ ơi giúp em với cơ chế tác động của aspi trong điều trị tieu duong là gì giúp em,Bác sĩ ơi giúp em với cơ chế tác động của aspirin trong điều trị đái tháo đường là gì giúp em
Moi nguoi cho em hoi dung aspirin keo dai co gay suy gan hay suy than khong a,Mọi người cho em hỏi dùng aspirin kéo dài có gây suy gan hay suy thận không ạ
Em chao bac si a loi ich cua viec chay bo 30 phut vao moi buoi sang/toi giup em,Em chào bác sĩ ạ lợi ích của việc chạy bộ 30 phút vào mỗi buổi sáng/tối giúp em
Da thau bac si chatbot co the thya the bac si kham benh hoan toan duoc khong nha bac si,Dạ thưa bác sĩ chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không nha bác sĩ
"Bac si giai dap giup em bi vo mach mau phun thanh tia kem mach dap cuc ky yeu nguy kich qua, phai so cuu sao a em cam on","Bác sĩ giải đáp giúp em bị vỡ mạch máu phun thành tia kèm mạch đập cực kỳ yếu nguy kịch quá, phải sơ cứu sao ạ em cảm ơn"
Cap cuu gap nguoi bi di vat duong tho tac hoan toan dot ngot ngat xiu tim tai toan than the a,Cấp cứu gấp người bị dị vật đường thở tắc hoàn toàn đột ngột ngất xỉu tím tái toàn thân thế ạ
Cho hoi toi uong amox qua lieu thi nen xu ly the nao a xin cam on nhieu,Cho hỏi tôi uống amoxicillin quá liều thì nên xử lý thế nào ạ xin cảm ơn nhiều
"Moi nguoi cho em hoi khan cap benh nhan gay xuong dui dam thung da dang ngung tho, co can ho hap nhan tao kohng the a","Mọi người cho em hỏi khẩn cấp bệnh nhân gãy xương đùi đâm thủng da đang ngừng thở, có cần hô hấp nhân tạo không thế ạ"
Bác sĩ cho em hỏi chút ạ phụ nữ có thai có được sử dụng thuốc tim mạch aspirin để chữa mất ngủ thế ạ,Bác sĩ cho em hỏi chút ạ phụ nữ có thai có được sử dụng aspirin để chữa mất ngủ thế ạ
Cấp cứu tai nạn lao độn bị đứt động mcạh cánh tay máu phun thành tia xối sả làm sao cầm máu khẩn cấp ạ,Cấp cứu tai nạn lao động bị đứt động mạch cánh tay máu phun thành tia xối xả làm sao cầm máu khẩn cấp ạ
Cap cuu! Con dau that bop nghet logn nuc lan ra ham va sau lung kem kho tho du doi xin cam on bac si,Cấp cứu! Cơn đau thắt bóp nghẹt lồng ngực lan ra hàm và sau lưng kèm khó thở dữ dội xin cảm ơn bác sĩ
Da bac si cho em hoi thuoc ibup co tuong tac voi cac loai thuoc dieu tri benh tieu duon khong voi a,Dạ bác sĩ cho em hỏi thuốc ibuprofen có tương tác với các loại thuốc điều trị đái tháo đường không với ạ
Em choa bac si a toi bi dau dau thi co nen uong amox khong a cam on bac si,Em chào bác sĩ ạ tôi bị đau đầu thì có nên uống amoxicillin không ạ cảm ơn bác sĩ
"Cho hỏi Cấp cứu gấp người bệnh ngừng tuần hoàn, ngừng thở hoàn toàn lồng ngực không phập phồng xin cảm ơn bác sĩ","Cho hỏi Cấp cứu gấp người bệnh ngừng tuần hoàn, ngừng thở hoàn toàn lồng ngực không phập phồng xin cảm ơn bác sĩ"
Bac si cho em hoi chut a phu nu co thai co duoc su dung paracetamol de chua mat ngu the a,Bác sĩ cho em hỏi chút ạ phụ nữ có thai có được sử dụng paracetamol để chữa mất ngủ thế ạ
Thinh thoang bi nang nguc sau khi di bo nhanh hoac leo cau thang cao voi a,Thỉnh thoảng bị nặng ngực sau khi đi bộ nhanh hoặc leo cầu thang cao với ạ
Bé sốt cao trên 39.5 độ đột ngột co giật liên hồi trợn mắt tím tái môi ạ?,Bé sốt cao trên 39.5 độ đột ngột co giật liên hồi trợn mắt tím tái môi ạ?
Bac si tu van giup em Vet dut tay nho do dao got hoa qua chay it mau da duoc rua sach a?,Bác sĩ tư vấn giúp em Vết đứt tay nhỏ do dao gọt hoa quả chảy ít máu đã được rửa sạch ạ?
Em muon hoi la toi bi dau dau thi co nen uong aspirin khong a em cam on bac si,Em muốn hỏi là tôi bị đau đầu thì có nên uống aspirin không ạ em cảm ơn bác sĩ
Bác sĩ ơi cho em hỏi tôi uốn amoc quá liều thì nên xử lý thế nào dúp em với ạ,Bác sĩ ơi cho em hỏi tôi uống amoxicillin quá liều thì nên xử lý thế nào giúp em với ạ
Bac si oi bi bong nang toan than do no binh gas nghet tho ho sac sua tron mat len thi so cuu the nao giup em voi a,Bác sĩ ơi bị bỏng nặng toàn thân do nổ bình gas nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào giúp em với ạ
Bac si oi giup em voi cap cuu gap nguoi bi di vat duong tho tac hoan toan dot ngot ngat siu tim tai toan than a em cam on,Bác sĩ ơi giúp em với cấp cứu gấp người bị dị vật đường thở tắc hoàn toàn đột ngột ngất xỉu tím tái toàn thân ạ em cảm ơn
Cho em hoi ti a lam sao de bao ve mat va cot song co khi lam viec van phong nhieu a cam on bac si,Cho em hỏi tí ạ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều ạ cảm ơn bác sĩ
Em chao bac si a lam sao de bao ve nao bo va he than kinh khi lam viec van phong nhieu a xin cam on,Em chào bác sĩ ạ làm sao để bảo vệ não bộ và hệ thần kinh khi làm việc văn phòng nhiều ạ xin cảm ơn
"Cho em hoi bi phan ve do nang sau tiem thuoc kem co giat lien hoi nguy kich qua, phai so cuu sao","Cho em hỏi bị phản vệ độ nặng sau tiêm thuốc kèm co giật liên hồi nguy kịch quá, phải sơ cứu sao"
Bac si oi cho em hoi tac dung cua an rau xanh qua mong doi voi suc khoe la gi a xin cam on nhieu,Bác sĩ ơi cho em hỏi tác dụng của ăn rau xanh quả mọng đối với sức khỏe là gì ạ xin cảm ơn nhiều
Thua bac si Thinh thoang bi te bi dau ngon tay nhe hoac cham chich o canh tay a !,Thưa bác sĩ Thỉnh thoảng bị tê bì đầu ngón tay nhẹ hoặc châm chích ở cánh tay ạ !
Cho hoi loi ich cua viec ngu du 8 tieng vao moi buoi sang/toi a cam on bac si,Cho hỏi lợi ích của việc ngủ đủ 8 tiếng vào mỗi buổi sáng/tối ạ cảm ơn bác sĩ
Bac si tu van dup em benh nhan dau bao tu co can kieng khem gi khi uong asprin khong a xin cam on nhieu,Bác sĩ tư vấn giúp em bệnh nhân viêm loét dạ dày có cần kiêng khem gì khi uống aspirin không ạ xin cảm ơn nhiều
Da bac si cho em hoi benh nhan gut co can kieng khem gi khi uong ibuf khong a?,Dạ bác sĩ cho em hỏi bệnh nhân gout có cần kiêng khem gì khi uống ibuprofen không ạ?
Thua bac si phu nu co thai co duoc su dung metfor de chua dau bung nhe bac si,Thưa bác sĩ phụ nữ có thai có được sử dụng metformin để chữa đau bụng nhe bác sĩ
Dạ cho em hỏi tôi bị sốt thì có nên uống pcm khnô xin cảm ơn bác sĩ,Dạ cho em hỏi tôi bị sốt thì có nên uống paracetamol không xin cảm ơn bác sĩ
"Dạ cho em hỏi tai nạn xe máy làm nạn nhân bị phản vệ độ nặn sau tiêm thuốc chảy máu ồ ạt, làm sao cầm máu ạ","Dạ cho em hỏi tai nạn xe máy làm nạn nhân bị phản vệ độ nặng sau tiêm thuốc chảy máu ồ ạt, làm sao cầm máu ạ"
Alo bac si benh nhan tieu duong co can kieng khem gi khi uong ibu khong nhe bac si,Alo bác sĩ bệnh nhân đái tháo đường có cần kiêng khem gì khi uống ibuprofen không nhé bác sĩ
Bac si oi giup em voi bi gay xuong dui dam thung da nghet tho ho sac sua tron mat len thi so cuu the nao voi a,Bác sĩ ơi giúp em với bị gãy xương đùi đâm thủng da nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào với ạ
Moi nguoi cho em hoi thuoc thuoc giam dau para co tuong tac voi cac loai thuoc dieu tri duong huyet cao khong a xin cam on,Mọi người cho em hỏi thuốc paracetamol có tương tác với các loại thuốc điều trị đái tháo đường không ạ xin cảm ơn
Dạ cho em hỏi làm thế nào để tnăg cân lành mạnh hiệu quả nhất tại nhà ạ,Dạ cho em hỏi làm thế nào để tăng cân lành mạnh hiệu quả nhất tại nhà ạ
