text,label
"Bac si oi giup em voi con uong nham thuoc tru sau sui bot mep, cuu mang voi xin cam on bac si",emergency
Cho hỏi lợi ích của việc hạn chế dùng điện thoại trước khi ngủ vào mỗi buổi sáng/tối,faq
Cho hỏi làm sao để bảo vệ xương khớp toàn thân khi làm vệic văn phòng niều ạ !,faq
Chao bac si a tac dun cua sua chua khong duong doi voi suc khoe la gi a !,faq
"Em muon hoi la tai nan xe may lam nan nhan bi di vat duong tho tac hoan toan chay mau o at, lam sao cam mau voi a",emergency
ăn gi hoac kieng gi de tang cuong tri nho tot nhat voi a,faq
Bác sĩ cho em hỏi chút ạ tìm hiểu về khảo cổ học Ai Cập cổ đại trong lcịh s/ửkhoa học nhe bác sĩ,out-of-scope
Cho em hoi thoi diem uong ibuf tot nhat trong nay la luc nao a xin cam on,medical
Em chao bac si a bi dot quy nuot nham acid meo mien te liet nua ngoui goi cap cuu chua thay toi phai lam gi ne bac si,emergency
Da cho em hoi thoi diem uong asprin chong dong mau tot nhat trong ngay la luc nao nha bac si,medical
Cho em hỏi cấp cứu gấp người bị vỡ mạhc máu phun thành tia đột nộgt ngất xỉu tím tái toàn thân sin cảm ơn bác sĩ,emergency
Bác sĩ ơi cấp cứu gấp người bị đau ngực dữ dội như đá đè đột ngột ngất xỉu tím tái toàn thân ạ em cảm ơn,emergency
Alo bác sĩ tác dụng của nước dừa đối với sức khỏe là gì ạ xin cảm ơn,faq
Em chào bác sĩ ạ bị đột quỵ đột quỵ não liệt hoàn toàn nửa người méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì nha bác sĩ,emergency
Bác sĩ tư vấn dúp em thuốc asprin được chỉ định để điều chị đau bụng ạ xin cảm ơn,medical
Bac si oi giup em voi tim hieu ve thuyet tuong doi cua Einstein trong lich su/khoa hoc a xin cam on nhieu,out-of-scope
Caho bac si a nguoi nha bi hon me sau khon phan ung dang rat nguy cap cuu voi a,emergency
Da bac si cho em hoi du bao thoi tiet hom nay tai Da Nang the nao giup em voi a,out-of-scope
Em chao bac si a nguoi nha bi chan thuong so nao mau chay nhieu dang rat nguy cap cuu voi a em cam on bac si,emergency
Cho em hoi ti a tac dung cua que va gnug doi voi suc kohe la gi voi a,faq
Chao bac si a lam the nao de hoc tieng An giao tiep bang Canva giup em,out-of-scope
Bac si tu van giup em thoi diem uong asprin chong dong mau tot nhat trong ngay la luc nao a cam on bac si,medical
Cho em hỏi làm sao để bảo vệ làn da vùn mặt khi làm vicệ văn pòhng niều nhe bác sĩ,faq
Chao bac si a bi bong nang toan than do no binh gas nghet tho ho sac sua tron mat len thi so cuu the nao a,emergency
Cho em hoi ti a nhung thoi quen tot giup nang cao kha nang tap trung a !,faq
Dạ bác sĩ cách chỉnh sửa video ngắn đẹp thu hút nhiều lượt tuon tác nhe bác sĩ,out-of-scope
Dạ bác sĩ cho em hỏi thuốc panadol được chỉ đnịh để điều trị đau đầu với ạ,medical
Cho em hỏi tí ạ làm thế nào để hạ mỡ máu tự nhiên hiệu quả nhất tại nhà ạ?,faq
Cho hoi benh nhan benh tieu duong co can kieng khem gi khi uong thuoc tim mach aspirin khong a em cam on,medical
Chao bac si a bi gay xuong dui dam thung da nghet tho ho sac sua tron mat len thi so cuu the nao giup em voi a,emergency
Bac si giai dap giup em nguoi nha bi dot quy nao liet hoan toan nua nguoi dang rat nuy kich cuu voi nha,emergency
Em chào bác sĩ ạ cách thiết kế đồ họa đẹp thu hút nhiều lượt tương tác ạ cảm ơn bác sĩ,out-of-scope
Em muốn hỏi là lợi ích của việc tập gym đều đặn vào mỗi buổi sáng/tối giúp em với ạ,faq
"Bác sĩ cho em hỏi chút ạ bị hôn mê sâu không phản ứng kèm mạch đập cực kỳ yếu nguy kịch quá, phải sơ cứu sao nha",emergency
Bác sĩ tư vấn giúp em Vết đứt tay nhỏ do dao gọt hoa quả chảy ít máu đã được rửa sạch giúp em với ạ,medical
Bác sĩ giải đáp dúp em cấp cứu gấp người bị chấn thương sọ não máu chảy nhiều đột nột nất xỉu tím tái toàn thân ạ xin cảm ơn niuề,emergency
Da bac si lam the nao de chinh sua video ngan bang Canva nha,out-of-scope
Bac si giai dap giup em viet ho toi mot bai tho ve tinh cam gia dnih cha me hay va y nghia a,out-of-scope
Em chào bác sĩ ạ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều nha bác sĩ,faq
Bác sĩ tư vấn giúp em ăn gì hoặc kiêgn gì để giảm cân an toàn tốt nất dúp em với ạ,faq
Da bac si cho em hoi du bao thoi tiet hom nay tai Ha Noi the nao voi a,out-of-scope
"Dạ bác sĩ cho em hỏi bị đau ngực dữ dội như đá đè kèm mạch đập cực kỳ yếu nguy kịch quá, phải sơ cứu sao giúp em với ạ",emergency
Thua bac si toi bi dau dau thi co nen uong asprin chong dong mau khong giup em,medical
Em muon hoi la cach tao slide thuyet trinh dep thu hut nhieu luot tuong tac,out-of-scope
Em muốn hỏi là viết hộ tôi một bài thơ về quê huon đất nước hay và ý nghĩa ạ xin cảm ơn niều,out-of-scope
Alo bác sĩ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòn nhiều ạ xin cảm ơn nhiều,faq
Cho em hoi ti a an gi hoac kieng gi de giam stress cang thang tot nhat a em cam on bac si,faq
Dạ cho em hỏi cách viết code python đẹp thu hút nhiều lượt tương tác nhe bác sĩ,out-of-scope
Chào bác sĩ ạ ngưiờ nhà bị gãy xương đùi đâm thủng da đang rất khẩn cấp cứu với nhé bác sĩ,emergency
Bac si cho em hoi chut a chi giup toi cong thuc lam banh mi Viet Nam ngon chuan vi voi a xin cam on,out-of-scope
Thưa bác sĩ phụ nữ có thai có được sử dụng ibup để chữa mất ngủ nha,medical
Bac si oi cho em hoi thuoc thuoc ha sot paracetamol co tuong tac voi cac loai tuhoc dieu tri xay xam tien dinh khong voi a,medical
Co che tac dong cua thuoc amox trong dieu tri mo mau cao la gi giup em voi a,medical
Da thua bac si phu nu co thai co duoc su dung thuoc tieu duong metformin de chua mat ngu voi a,medical
"Bac si dai dap giup em bi vo mach mau phun thanh tia kem mat nhan thuc nguy kich qua, phai so cuu sao nha",emergency
Cho em hỏi cấp cứu gấp người bị đau ngực dữ dội như đá đè đột ngột ngất xỉu tím tái toàn thân ạ xin cảm ơn,emergency
"Cho em hoi tai nan xe may lam nan nhan bi duoi nuoc chay mau o at, lam sao cam mau nhe bac si",emergency
Da bac si Bi dau nua dau kinh nien khi thay doi thoi tiet chuyen lanh dot ngot giup em,medical
Toi muon dau tu vao bat dong san ven do thi nen bat dau tu dau a em cam on bac si,out-of-scope
Alo bac si luu y quan trong nhat khi su dung ibuprofen la gi the a,medical
Bac si cho em hoi chut a tac dung cua nuoc dua doi voi suc kheo la gi a !,faq
Em muốn hỏi là chỉ giúp tôi công thức làm kim chi Hàn Quốc ngon chuẩn vị với với ạ,out-of-scope
Bác sĩ ơi cho em hỏi phụ nữ có thai có được sử dụng thuốc hạ sốt paracetamol để chữa chóng mặt sin cảm ơn bác sĩ,medical
Bác sĩ tư vấn giúp em tôi uống thuốc giảm đau para quá liều thì nên xử lý thế nào ạ?,medical
Bác sĩ giải đáp giúp em hướng dẫn các bước sửa xe máy bị nập nước tại nà chi tiết với ạ,out-of-scope
Bác sĩ ơi cho em hỏi viết hộ tôi một bài thơ về quê hương đất nước hay và ý nghĩa xin cảm ơn bác sĩ,out-of-scope
Em muon hoi la du bao thoi teit hom nay tai Da Lat the nao a xin cam on,out-of-scope
Bac si giai dap dup em tac dugn cua nhan sam doi voi suc khoe la gi a em cam on bac si,faq
Em muon hoi la viet ho toi mot bai tho ve que huong dat nuoc hay va y nghia a?,out-of-scope
Em chao bac si a thuoc ibuf co tuong tac voi cac loai thuoc deiu tri mo mau khon a,medical
Cho em hoi lam the nao de tao slide thuyet trinh bang Canva the a,out-of-scope
Moi nuoi cho em hoi houn dan cac buoc ve sinh dieu hoa tai nha chi tiet voi a,out-of-scope
Mọi người cho em hỏi những thói quen tốt giúp nâng cao khả nnăg tập trung né bác sĩ,faq
"Dạ cho em hỏi tai nạn xe máy làm nạn nhân bị phản vệ độ nặng sau tiêm thuốc chảy máu ồ ạt, làm sao cầm máu ạ xin cảm ơn nhiều",emergency
Bác sĩ giải đáp giúp em viết hộ tôi một bài thơ về quê hương đất nước hay và ý nghĩa ạ em cảm ơn,out-of-scope
"Bac si cho em hoi chut a tai nan xe may lam nan nhan bi di vat duno tho tac haon toan chay mau o at, lam sao cam mau",emergency
Cho em hỏi viết hộ tôi một bài thơ về tình yêu đôi lứa hay và ý nghĩa nhe bác sĩ,out-of-scope
Em chào bác sĩ ạ tôi muốn đầu tư vào vàng vật chất thì nên bắt đầu từ đâu xin cảm ơn bác sĩ,out-of-scope
"Moi nguoi cho em hoi bi bong nang tona than do no bin gas kem co giat lien hoi nguy kich qua, phai so cuu sao a em cam on",emergency
Da bac si cho em hoi lam the nao de lap trinh web bang Photoshop a cam on bac si,out-of-scope
"Cho em hoi khan cap behn nhan dot quy nao liet hoan taon nua nguoi dang ngung tho, co can ho hap nhan tao khon a xin cam on nheiu",emergency
Alo bac si lam the nao de chinh sua video ngan bang Photoshop,out-of-scope
Da cho em hoi thuoc aspirin duoc chi dinh de dieu tri dau dau nhe bac si,medical
Tuha bac si nhung thoi quen tot gipu nang cao suc de khang mua lanh xin cam on bac si,faq
Dạ thưa bác sĩ chỉ giúp tôi công thức làm kim chi Hàn Quốc ngon chuẩn vị với ạ em cảm ơn,out-of-scope
Bác sĩ cho em hỏi chút ạ thời điểm uống metformin tốt nhất trong ngày là lúc nào nhe bác sĩ,medical
Bac si oi ben nhan cholesterol cao co can kieng khem gi khi uong asprin chon dong mau khong giup em voi a,medical
Chào bác sĩ ạ lưu ý quan trọng nhất khi sử dụng thuốc kháng viêm ibuprofen là gì ạ xin cảm ơn,medical
Bác sĩ ơi giúp em với làm thế nào để thiết kế đồ họa bằng React và Nodejs nhé bác sĩ,out-of-scope
Lieu luong uong thuoc tim mach aspirin cho nguio bi dau bung nhu the nao the a,medical
Em chao bac si a lam the nao de tang cuong tri nho hieu qua nhat tai nha nhe bac si,faq
Moi nguoi cho em hoi tai sao dung amoxicillin lai gay buon ngu hoac chong mat a,medical
Cho em hoi ti a nhung thoi quen tot dup nan cao kha nang tap trung nhe bac si,faq
Bac si cho em hoi chut a nhung thoi quen tot giup nang cao suc de khang mua lanh nhe bac si,faq
Bác sĩ ơi giúp em với làm thế nào để lập trình web bằng React và Nodejs với ạ,out-of-scope
Thưa bác sĩ thuốc metformin hạ đưnờg huyết được chỉ định để điều trị chóng mặt ạ em cảm ơn,medical
Bác sĩ ơi những thói quen tốt giúp nâng cao hệ miễn dịch ạ xin cảm ơn,faq
Dạ cho em hỏi bị đột quỵ dị vật đường thở tắc hoàn toàn méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì,emergency
Da bac si co che tac dong cua thuoc ha sot paracetamol trong dieu tri tien dinh la gi a em cam on,medical
Bac si cho em hoi chut a bi nuot nham acid nghet tho ho sac sua tron mat len thi so cuu the nao the a,emergency
Dạ cho em hỏi dự báo thời tiết hôm nay tại Đà Lạt thế nào ạ xin cảm ơn nhiều,out-of-scope
Thua bac si lieu luong uong thuoc khang viem ibuprofen cho nguoi bi sot nhu the nao,medical
Bác sĩ dải đáp gipú em lưu ý quan trọng nhất khi sử dụn giảm đau kháng viêm ibu là gì với ạ,medical
Bác sĩ tư vấn giúp em cấp cứu gấp người bị bỏng nặng toàn thân do nổ bình gas đột ngột nất xỉu tím tái tàon thân ạ xin cảm ơn nhiều,emergency
Bac si cho em hoi chut a bi gay xuong dui dam tuhng da nghet tho ho sac sua tron mat len thi so cuu the nao nhe bac si,emergency
Da bac si an gi hoac kieng gi de giam stress cang thang tot nhat the a,faq
Dạ thưa bác sĩ thuốc para được chỉ định để điều trị đau đầu xin cảm ơn bác sĩ,medical
Cho em hỏi tìm hiểu về sự phát trinể của AI thế kỷ 21 trong lịch sử/khoa học ạ xin cảm ơn,out-of-scope
Bac si oi giup em voi tac dung cua tra xanh doi voi suc khoe la gi a cam on bac si,faq
"Moi nguoi cho em hoi khan cap benh nhan chan thuong so nao mau chay nhieu dang ngung tho, co can ho hap nhan tao khong giup em voi a",emergency
Bác sĩ tư vấn giúp em chỉ giúp tôi công thức làm kim chi Hàn Quốc ngon chuẩn vị với ạ em cảm ơn,out-of-scope
Em chào bác sĩ ạ cấp cứu gấp người bị đuối nước đột ngột ngất xỉu tím tái toàn thân giúp em với ạ,emergency
Chao bac si a an gi hoac kieng gi de giu dang thon gon tot nhat a xin cam on nhieu,faq
Da cho em hoi luu y quan trong nhat khi su dung ibfu la gi giup em voi a,medical
Cho hỏi làm thế nào để chụp ản pohng cảnh bằng React và Nodejs với ạ,out-of-scope
Da bac si thoi diem uong paracetamol tot nhat trong ngay la luc nao the a,medical
"Cho em hoi Ngoui nha dot ngot bi te nga bat tin,h co giat toan than tron mat sui bot mep giup em",emergency
Bac si oi giup em voi bi duoi nuoc nghet tho ho sac sua tron mat len thi so cuu the nao a cam on bac si,emergency
"Bac si tu van dup em khan cap benh nhan co giat tron mat sui bot mep dang nun tho, co can ho hap nhan tao khong nhe bac si",emergency
Chào bác sĩ ạ tác dụng của hạt chia đối với sức khỏe là gì nha,faq
Chao bac si a loi ich cua viec tap gym deu dan vao moi buoi sang/toi a,faq
"Bac si tu van giup em khan cap benh nhna hon me sau khong phan ung dang nun tho, co can ho hap nhan tao khong",emergency
Dạ bác sĩ làm sao để bảo vệ xương khớp toàn thân khi làm việc văn phòng nhiều ạ em cảm ơn bác sĩ,faq
Bác sĩ ơi Bé bị sốt nhẹ 38 độ mệt mỏi nưn vẫn bú sữa mẹ bình thườn ạ em cảm ơn bác sĩ,medical
Chi giup toi cong thuc lam banh mi Viet Nam ngon chuan vi voi nhe bac si,out-of-scope
Cho em hỏi tí ạ làm sao để bảo vệ hệ tiêu hóa khi làm việc văn phòng nhiều ạ?,faq
Cho em hỏi tí ạ tìm hiểu về khảo cổ học Ai Cập cổ đại trong lịch sử/khoa học ạ cảm ơn bác sĩ,out-of-scope
"Bac si cho em hoi chut a tai nan xe may lam nan nan bi duoi nuoc cahy mau o at, lam sao cam mau a",emergency
Cho hoi tac dung cua tinh bot nghe doi voi suc khoe la gi nha bac si,faq
Bác sĩ ơi cho em hỏi lợi ích của việc uống một ly nước ấm vào mỗi buổi sáng/tối thế ạ,faq
Dạ cho em hỏi người nhà bị bỏng nặng toàn thân do nổ bình gas đang rất nguy hiểm tính mạng cứu với,emergency
Dạ thưa bác sĩ tác dụng của nhân sâm đối với sức khỏe là gì ạ xin cảm ơn nhiều,faq
Em chao bac si a lam sao de bao ve he tieu hoa khi lam viec van phong nhieu a xin cam on nhieu,faq
Toi muon dau tu vao bat dong san ven do thi nen bat dau tu dau a cam on bac si,out-of-scope
Dạ bác sĩ cho em hỏi thời điểm uống met tốt nhất trong ngày là lúc nào ạ,medical
"Da cho em hoi tai nan xe may lam nan nhan bi chan thuong so nao mau chay nhieu chay mau o at, lam sao cam mau a cam on bac si",emergency
Da bac si bi hon me sau khong phan ung nghet tho ho sac sua tron mat len thi so cuu the nao a em cam on,emergency
Dạ thưa bác sĩ làm thế nào để chụp ảnh phong cảnh bằng AI Genedative tools xin cảm ơn bác sĩ,out-of-scope
Da cho em hoi luu y quan chon nhta khi su dung metfodmin ha duogn huyet la gi nhe bac si,medical
"Bác sĩ tư vấn giúp em khẩn cấp bệnh nhân đau ngực dữ dội như đá đè đang ngừng thở, có cần hô hấp nhân tạo không thế ạ",emergency
Alo bác sĩ tôi muốn đầu tư vào quỹ mở tài chính thì nên bắt đầu từ đâu nha,out-of-scope
Bac si cho em hoi chut a du bao thoi tiet hom nay tai Nha Trang the nao nhe bac si,out-of-scope
Dạ bác sĩ ăn gì hoặc kiên gì để tăng cường thể lực tốt nhất với ạ,faq
Em chao bac si a toi muon dau tu vao bat dong san ven do thi nen bat dau tu dau a em cam on,out-of-scope
Bac si oi thuoc metfor co tuong tac voi cac loai thuoc dieu tri benh cao huyet ap kohng nha,medical
Bác sĩ ơi cho em hỏi cách thiết kế đồ họa đẹp thu hút nhiều lượt tương tác thế ạ,out-of-scope
